gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_T8_activated	celltype_MAIT_cells	celltype_T_gd	celltype_cDC2	celltype_T_regs	celltype_T4_memory	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_pDC	celltype_B_cells_memory	celltype_Plasma_cells
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.001	0.022	0.074	0.0	0.002	0.002	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.004	0.143	0.002	0.003	0.001	0.063	0.0	0.02	0.001	0.0	0.0	0.0	0.01	0.0	0.007	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.001	0.022	0.074	0.0	0.002	0.002	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.004	0.143	0.002	0.003	0.001	0.063	0.0	0.02	0.001	0.0	0.0	0.0	0.01	0.0	0.007	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.001	0.022	0.074	0.0	0.002	0.002	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.004	0.143	0.002	0.003	0.001	0.063	0.0	0.02	0.001	0.0	0.0	0.0	0.01	0.0	0.007	0.0
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS034D3988F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS0609FCF76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.002	0.0	0.0	0.013	0.002	0.001	0.003	0.008	0.007	0.0	0.002	0.0	0.007	0.005	0.0	0.0	0.0	0.002	0.0	0.001	0.078	0.0	0.001	0.009	0.008	0.054	0.0	0.0	0.0
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS027AFFC0E	0.26	0.01	0.004	0.164	0.038	0.057	0.15	0.147	0.241	0.673	0.2	0.028	0.213	0.077	0.008	0.477	0.005	0.131	0.008	0.182	0.489	0.064	0.024	0.306	0.178	0.777	0.0	0.335	0.185
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS0F94547B2	0.26	0.01	0.004	0.164	0.038	0.057	0.15	0.147	0.241	0.673	0.2	0.028	0.213	0.077	0.008	0.477	0.005	0.131	0.008	0.182	0.489	0.064	0.024	0.306	0.178	0.777	0.0	0.335	0.185
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.021	0.073	0.062	0.024	0.024	0.033	0.028	0.013	0.022	0.029	0.036	0.117	0.027	0.036	0.09	0.045	0.075	0.044	0.083	0.049	0.077	0.03	0.005	0.042	0.047	0.018	0.0	0.033	0.024
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.021	0.41	0.322	0.061	0.028	0.036	0.122	0.062	0.084	0.035	0.038	0.137	0.063	0.02	0.584	0.038	0.389	0.049	0.653	0.05	0.023	0.017	0.293	0.058	0.075	0.09	0.21	0.066	0.142
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.034	0.041	0.041	0.026	0.256	0.072	0.023	0.057	0.029	0.057	0.022	0.013	0.042	0.161	0.07	0.074	0.072	0.078	0.046	0.081	0.127	0.108	0.061	0.024	0.017	0.078	0.025	0.129	0.023
EPO	P01588	False	EPO_HUMAN		CPI-SS04124F4E1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.01	0.137	0.201	0.002	0.008	0.004	0.003	0.001	0.0	0.006	0.002	0.001	0.003	0.003	0.288	0.014	0.17	0.002	0.102	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.008	0.004
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.034	0.041	0.041	0.026	0.256	0.072	0.023	0.057	0.029	0.057	0.022	0.013	0.042	0.161	0.07	0.074	0.072	0.078	0.046	0.081	0.127	0.108	0.061	0.024	0.017	0.078	0.025	0.129	0.023
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.01	0.137	0.201	0.002	0.008	0.004	0.003	0.001	0.0	0.006	0.002	0.001	0.003	0.003	0.288	0.014	0.17	0.002	0.102	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.008	0.004
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0	0.0	0.001	0.001	0.008	0.0	0.003	0.001	0.002	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	0.002	0.001	0.005	0.0	0.001	0.001	0.002	0.001	0.0	0.0	0.0	0.039	0.001	0.001	0.001	0.007	0.029	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.586	0.0	0.002
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.332	0.007	0.003	0.075	0.078	0.314	0.021	0.009	0.031	0.266	0.37	0.013	0.041	0.264	0.008	0.044	0.005	0.363	0.007	0.405	0.683	0.027	0.005	0.107	0.012	0.149	0.0	0.045	0.037
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPO	P01588	False	EPO_HUMAN		CPI-SS0A0DE9CD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.01	0.137	0.201	0.002	0.008	0.004	0.003	0.001	0.0	0.006	0.002	0.001	0.003	0.003	0.288	0.014	0.17	0.002	0.102	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.008	0.004
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS03A2EFDD5	0.119	0.002	0.001	0.031	0.092	0.104	0.002	0.01	0.017	0.245	0.177	0.0	0.014	0.076	0.005	0.0	0.002	0.202	0.004	0.13	0.256	0.181	0.007	0.056	0.004	0.052	0.033	0.001	0.006
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS02AFCED82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.119	0.002	0.001	0.031	0.092	0.104	0.002	0.01	0.017	0.245	0.177	0.0	0.014	0.076	0.005	0.0	0.002	0.202	0.004	0.13	0.256	0.181	0.007	0.056	0.004	0.052	0.033	0.001	0.006
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.119	0.002	0.001	0.031	0.092	0.104	0.002	0.01	0.017	0.245	0.177	0.0	0.014	0.076	0.005	0.0	0.002	0.202	0.004	0.13	0.256	0.181	0.007	0.056	0.004	0.052	0.033	0.001	0.006
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09F973C1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VGF	O15240	False	VGF_HUMAN		CPI-SS04C396C5D	0.0	0.0	0.0	0.001	0.0	0.0	0.006	0.004	0.004	0.0	0.001	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
NGF	P01138	False	NGF_HUMAN		CPI-SS052127A00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NGF	P01138	False	NGF_HUMAN		CPI-SS0EDD4928A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.0	0.004	0.005	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.011	0.001	0.004	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.025	0.036	0.018	0.126	0.022	0.027	0.028	0.094	0.179	0.115	0.044	0.066	0.158	0.044	0.011	0.002	0.169	0.055	0.202	0.041	0.027	0.013	0.148	0.134	0.05	0.161	0.0	0.021	0.022
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.025	0.036	0.018	0.126	0.022	0.027	0.028	0.094	0.179	0.115	0.044	0.066	0.158	0.044	0.011	0.002	0.169	0.055	0.202	0.041	0.027	0.013	0.148	0.134	0.05	0.161	0.0	0.021	0.022
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.575	0.437	0.343	0.482	0.17	0.395	0.703	0.746	0.737	0.461	0.359	0.19	0.617	0.291	0.436	0.171	0.49	0.318	0.467	0.43	0.534	0.187	0.722	0.463	0.336	0.473	0.743	0.257	0.447
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.005	0.0	0.002	0.001	0.002	0.003	0.004	0.001	0.002	0.005	0.0	0.003	0.002	0.003	0.001	0.007	0.001	0.007	0.003	0.006	0.0	0.002	0.0	0.005	0.0	0.006	0.017	0.002	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.0	0.002	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.023	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.011	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.575	0.437	0.343	0.482	0.17	0.395	0.703	0.746	0.737	0.461	0.359	0.19	0.617	0.291	0.436	0.171	0.49	0.318	0.467	0.43	0.534	0.187	0.722	0.463	0.336	0.473	0.743	0.257	0.447
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.005	0.0	0.002	0.001	0.002	0.003	0.004	0.001	0.002	0.005	0.0	0.003	0.002	0.003	0.001	0.007	0.001	0.007	0.003	0.006	0.0	0.002	0.0	0.005	0.0	0.006	0.017	0.002	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.0	0.002	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.023	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.011	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0DABCC4B5	0.575	0.437	0.343	0.482	0.17	0.395	0.703	0.746	0.737	0.461	0.359	0.19	0.617	0.291	0.436	0.171	0.49	0.318	0.467	0.43	0.534	0.187	0.722	0.463	0.336	0.473	0.743	0.257	0.447
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC051FC855D	0.005	0.0	0.002	0.001	0.002	0.003	0.004	0.001	0.002	0.005	0.0	0.003	0.002	0.003	0.001	0.007	0.001	0.007	0.003	0.006	0.0	0.002	0.0	0.005	0.0	0.006	0.017	0.002	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC070741884	0.0	0.0	0.002	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.023	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.011	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC01AADFEB3	0.575	0.437	0.343	0.482	0.17	0.395	0.703	0.746	0.737	0.461	0.359	0.19	0.617	0.291	0.436	0.171	0.49	0.318	0.467	0.43	0.534	0.187	0.722	0.463	0.336	0.473	0.743	0.257	0.447
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC074D3FFBC	0.005	0.0	0.002	0.001	0.002	0.003	0.004	0.001	0.002	0.005	0.0	0.003	0.002	0.003	0.001	0.007	0.001	0.007	0.003	0.006	0.0	0.002	0.0	0.005	0.0	0.006	0.017	0.002	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC0F36DD437	0.0	0.0	0.002	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.023	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.011	0.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS055B305F1	0.0	0.002	0.0	0.019	0.019	0.0	0.004	0.009	0.008	0.021	0.009	0.007	0.026	0.019	0.001	0.021	0.001	0.007	0.001	0.0	0.037	0.004	0.019	0.002	0.019	0.015	0.0	0.033	0.001
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS0A2949959	0.979	0.157	0.041	0.61	0.918	1.04	0.614	0.708	0.761	1.235	1.155	0.196	0.77	1.069	0.091	0.685	0.065	1.108	0.073	1.014	1.084	0.854	0.953	0.567	0.513	1.058	0.47	0.739	0.723
TBXA2R	P21731	False	TA2R_HUMAN		CPI-SS042EB8C7A	0.004	0.006	0.0	0.004	0.043	0.01	0.004	0.0	0.003	0.004	0.012	0.01	0.003	0.013	0.001	0.06	0.002	0.006	0.001	0.009	0.021	0.136	0.007	0.0	0.0	0.002	0.0	0.004	0.008
PTGER3	P43115	False	PE2R3_HUMAN		CPI-SS043E0F61D	0.001	0.0	0.0	0.003	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.006	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.009	0.034	0.0	0.033	0.0	0.0	0.0
PTGIR	P43119	False	PI2R_HUMAN		CPI-SS05D406038	0.002	0.185	0.076	0.015	0.02	0.004	0.016	0.034	0.014	0.001	0.008	0.496	0.024	0.011	0.133	0.03	0.073	0.007	0.256	0.007	0.0	0.01	0.162	0.005	0.024	0.003	0.246	0.004	0.013
GHSR	Q92847	False	GHSR_HUMAN		CPI-SS07D40A3F3	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHSR	Q92847	False	GHSR_HUMAN		CPI-SS0EB3C2743	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	0.088	0.116	0.145	0.066	0.06	0.072	0.033	0.073	0.075	0.103	0.097	0.033	0.084	0.084	0.173	0.065	0.185	0.087	0.089	0.118	0.084	0.054	0.011	0.066	0.055	0.111	0.046	0.091	0.024
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	0.003	0.005	0.009	0.003	0.005	0.004	0.001	0.004	0.002	0.005	0.0	0.064	0.001	0.002	0.017	0.006	0.057	0.002	0.014	0.0	0.0	0.007	0.015	0.003	0.0	0.0	0.0	0.002	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	0.088	0.116	0.145	0.066	0.06	0.072	0.033	0.073	0.075	0.103	0.097	0.033	0.084	0.084	0.173	0.065	0.185	0.087	0.089	0.118	0.084	0.054	0.011	0.066	0.055	0.111	0.046	0.091	0.024
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.016	0.011	0.011	0.207	0.019	0.092	0.255	0.206	0.434	0.135	0.095	0.551	0.36	0.063	0.004	0.028	0.006	0.138	0.009	0.057	0.064	0.022	0.042	0.089	0.301	0.212	0.055	0.303	0.469
HCRT	O43612	False	OREX_HUMAN		CPI-SS084816B12	0.017	0.001	0.002	0.002	0.002	0.011	0.002	0.002	0.002	0.0	0.007	0.0	0.002	0.003	0.002	0.002	0.001	0.007	0.001	0.01	0.021	0.005	0.002	0.004	0.002	0.007	0.0	0.004	0.006
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.003	0.051	0.045	0.013	0.004	0.002	0.007	0.018	0.021	0.004	0.01	0.037	0.013	0.005	0.074	0.0	0.041	0.007	0.102	0.001	0.0	0.002	0.023	0.007	0.006	0.018	0.0	0.003	0.002
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.003	0.051	0.045	0.013	0.004	0.002	0.007	0.018	0.021	0.004	0.01	0.037	0.013	0.005	0.074	0.0	0.041	0.007	0.102	0.001	0.0	0.002	0.023	0.007	0.006	0.018	0.0	0.003	0.002
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.072	0.355	0.304	0.045	0.029	0.044	0.047	0.013	0.026	0.093	0.06	0.341	0.021	0.044	0.486	0.019	0.446	0.048	0.419	0.047	0.095	0.035	0.162	0.085	0.032	0.135	0.1	0.147	0.102
LRP5	O75197	False	LRP5_HUMAN		CPI-SS01699C465	0.0	0.02	0.047	0.006	0.004	0.002	0.01	0.009	0.003	0.0	0.0	0.002	0.005	0.003	0.052	0.003	0.015	0.0	0.007	0.0	0.001	0.004	0.035	0.0	0.003	0.019	0.024	0.019	0.023
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0AC2DA159	0.0	0.001	0.001	0.003	0.011	0.001	0.009	0.01	0.005	0.001	0.0	0.005	0.005	0.012	0.001	0.0	0.0	0.002	0.001	0.002	0.0	0.008	0.008	0.0	0.002	0.0	0.0	0.001	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.0	0.003	0.001	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.005	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.477	0.44	0.352	0.405	0.289	0.376	0.428	0.334	0.375	0.485	0.396	0.437	0.391	0.368	0.546	0.334	0.564	0.41	0.597	0.45	0.492	0.325	0.424	0.4	0.27	0.512	0.731	0.433	0.421
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.178	2.426	1.317	1.004	0.233	0.196	0.829	1.384	1.166	0.287	0.258	0.716	1.195	0.294	2.394	0.269	0.966	0.287	1.838	0.143	0.252	0.253	0.673	0.558	0.683	0.823	0.459	0.409	0.64
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.008	0.381	0.129	0.005	0.014	0.02	0.006	0.002	0.006	0.013	0.031	0.006	0.003	0.013	0.243	0.009	0.324	0.007	0.268	0.023	0.026	0.01	0.014	0.006	0.0	0.032	0.007	0.001	0.011
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.011	0.018	0.003	0.053	0.105	0.045	0.087	0.069	0.048	0.105	0.044	0.239	0.058	0.087	0.005	0.094	0.007	0.083	0.017	0.04	0.029	0.099	0.006	0.028	0.075	0.025	0.014	0.063	0.075
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-SS0FF6CFDCA	0.002	0.042	0.145	0.001	0.005	0.004	0.001	0.001	0.002	0.006	0.002	0.001	0.001	0.003	0.206	0.008	0.122	0.003	0.017	0.014	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.002	0.001
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.008	0.017	0.028	0.006	0.007	0.004	0.011	0.009	0.006	0.008	0.002	0.004	0.005	0.003	0.053	0.006	0.256	0.002	0.067	0.003	0.006	0.016	0.121	0.002	0.001	0.0	0.014	0.002	0.001
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.003	0.006	0.004	0.003	0.002	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.002	0.002	0.004	0.008	0.003	0.002	0.002	0.0	0.006	0.004	0.002	0.0	0.003	0.0	0.0	0.003	0.007
C5	P01031	False	CO5_HUMAN		CPI-SS0A7E3A1AF	0.003	0.006	0.004	0.003	0.002	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.002	0.002	0.004	0.008	0.003	0.002	0.002	0.0	0.006	0.004	0.002	0.0	0.003	0.0	0.0	0.003	0.007
PRL	P01236	False	PRL_HUMAN		CPI-SS00689751B	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.003	0.016	0.0	0.0	0.0	0.0	0.0	0.0
GH1	P01241	False	SOMA_HUMAN		CPI-SS0A606E2DA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS012B216F6	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.0	0.0	0.0	0.001
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.832	0.656	0.211	19.726	1.027	1.846	1.981	24.798	24.486	9.56	3.181	4.182	25.9	2.316	0.117	0.366	0.043	3.406	0.158	1.251	0.59	0.875	3.244	7.41	6.085	18.266	0.913	1.077	1.487
IFNG	P01579	False	IFNG_HUMAN		CPI-SC02DEB4893	0.832	0.656	0.211	19.726	1.027	1.846	1.981	24.798	24.486	9.56	3.181	4.182	25.9	2.316	0.117	0.366	0.043	3.406	0.158	1.251	0.59	0.875	3.244	7.41	6.085	18.266	0.913	1.077	1.487
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.187	5.206	1.849	0.077	0.158	0.22	0.092	0.026	0.034	0.147	0.088	0.204	0.028	0.105	10.383	0.122	2.087	0.143	6.069	0.137	0.069	0.1	1.206	0.099	0.06	0.092	0.086	0.112	0.138
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	2.522	2.338	1.42	0.52	0.522	3.538	0.091	0.122	0.506	2.661	2.762	0.465	0.24	1.699	2.844	0.185	5.13	2.352	4.05	2.704	1.354	0.385	1.913	1.315	0.093	0.818	0.195	0.125	0.05
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS06CCF5A54	2.522	2.338	1.42	0.52	0.522	3.538	0.091	0.122	0.506	2.661	2.762	0.465	0.24	1.699	2.844	0.185	5.13	2.352	4.05	2.704	1.354	0.385	1.913	1.315	0.093	0.818	0.195	0.125	0.05
